latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.01933,28.887304,32.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),wind_direction_10m (°)
2023-04-13T20:00,11.0,73,0.00,0.00,0,1012.1,0,9.2,17.3,132
2023-04-13T21:00,10.2,80,0.00,0.00,0,1012.0,0,8.4,14.4,149
2023-04-13T22:00,10.7,83,0.00,0.00,0,1012.4,4,10.1,15.8,182
2023-04-13T23:00,11.4,79,0.00,0.00,0,1012.5,0,17.4,27.0,210
2023-04-14T00:00,11.3,73,0.00,0.00,0,1012.4,0,18.2,29.2,207
2023-04-14T01:00,11.4,71,0.00,0.00,0,1012.4,6,18.7,29.9,208
2023-04-14T02:00,11.5,70,0.00,0.00,0,1012.1,0,18.8,30.2,209
2023-04-14T03:00,11.8,67,0.00,0.00,0,1012.1,19,18.8,30.2,212
2023-04-14T04:00,11.9,69,0.00,0.00,3,1012.2,97,19.1,30.2,216
2023-04-14T05:00,12.9,69,0.00,0.00,3,1012.5,87,21.1,32.8,217
2023-04-14T06:00,13.9,69,0.00,0.00,3,1012.4,81,20.8,34.2,217
2023-04-14T07:00,14.9,64,0.00,0.00,1,1012.5,26,21.2,36.4,215
2023-04-14T08:00,15.8,63,0.00,0.00,3,1012.3,97,20.6,36.7,213
2023-04-14T09:00,17.0,62,0.00,0.00,3,1011.9,100,19.5,36.0,210
2023-04-14T10:00,18.0,61,0.00,0.00,2,1011.5,50,17.4,35.3,207
2023-04-14T11:00,18.8,61,0.00,0.00,0,1011.3,10,16.3,32.4,208
2023-04-14T12:00,19.5,59,0.00,0.00,0,1010.9,16,15.1,30.6,232
2023-04-14T13:00,19.8,59,0.00,0.00,2,1010.5,58,15.5,28.4,245
2023-04-14T14:00,19.8,59,0.00,0.00,3,1010.4,88,16.9,28.4,246
2023-04-14T15:00,19.0,65,0.00,0.00,2,1010.3,78,16.5,28.4,238
2023-04-14T16:00,17.5,62,0.00,0.00,3,1010.5,96,15.6,28.1,230
2023-04-14T17:00,15.6,68,0.00,0.00,3,1010.9,98,11.7,24.1,227
2023-04-14T18:00,14.4,75,0.00,0.00,3,1011.4,100,8.2,18.4,232
2023-04-14T19:00,13.9,77,0.00,0.00,3,1011.7,98,8.6,12.6,237
2023-04-14T20:00,14.6,71,0.00,0.00,3,1011.8,98,12.2,18.7,236
2023-04-14T21:00,13.9,72,0.00,0.00,3,1011.9,96,11.3,19.4,233
2023-04-14T22:00,13.9,72,0.00,0.00,2,1012.0,69,13.8,20.9,227
2023-04-14T23:00,13.6,74,0.00,0.00,3,1012.1,100,10.7,22.0,220
2023-04-15T00:00,13.2,77,0.00,0.00,3,1011.6,89,7.3,17.3,213
2023-04-15T01:00,11.8,84,0.00,0.00,2,1011.9,76,10.0,12.2,210
2023-04-15T02:00,13.4,74,0.00,0.00,3,1011.9,100,7.0,11.9,249
2023-04-15T03:00,12.6,77,0.00,0.00,3,1012.2,100,8.0,9.4,243
2023-04-15T04:00,15.0,66,0.00,0.00,3,1012.3,100,5.8,9.7,184
2023-04-15T05:00,14.9,74,0.00,0.00,3,1012.7,100,7.0,9.4,125
2023-04-15T06:00,16.1,76,0.00,0.00,3,1013.3,100,3.6,11.2,180
2023-04-15T07:00,17.0,70,0.00,0.00,3,1013.6,100,4.3,12.2,185
2023-04-15T08:00,18.3,60,0.00,0.00,3,1014.0,100,6.9,16.2,219
2023-04-15T09:00,19.1,56,0.00,0.00,3,1013.9,100,11.5,23.4,238
2023-04-15T10:00,19.1,55,0.00,0.00,3,1013.7,100,12.6,25.6,239
2023-04-15T11:00,18.8,57,0.00,0.00,3,1013.8,100,12.1,25.9,210
2023-04-15T12:00,19.6,56,0.00,0.00,3,1013.6,100,10.1,24.5,243
2023-04-15T13:00,19.7,60,0.00,0.00,3,1013.3,100,8.4,21.2,230
2023-04-15T14:00,18.9,65,0.00,0.00,3,1013.0,100,7.3,18.4,171
2023-04-15T15:00,18.0,65,0.00,0.00,3,1013.2,100,7.7,16.2,208
2023-04-15T16:00,16.2,74,0.00,0.00,3,1013.3,100,3.6,13.3,225
2023-04-15T17:00,14.2,76,0.00,0.00,3,1013.7,99,6.3,7.6,204
2023-04-15T18:00,13.5,76,0.00,0.00,2,1014.3,69,4.3,7.2,85
2023-04-15T19:00,12.6,80,0.00,0.00,3,1014.1,100,5.6,7.2,45
2023-04-15T20:00,12.9,78,0.00,0.00,3,1013.9,100,5.4,8.3,42
2023-04-15T21:00,13.1,82,0.10,0.10,51,1013.7,96,7.1,13.0,45
2023-04-15T22:00,11.8,89,0.00,0.00,3,1013.6,100,9.1,11.5,34
2023-04-15T23:00,12.8,83,0.00,0.00,3,1013.5,100,6.3,11.2,31
2023-04-16T00:00,12.6,92,0.00,0.00,3,1012.8,100,5.4,9.7,4
2023-04-16T01:00,11.5,94,0.00,0.00,3,1013.2,100,5.4,10.1,340
2023-04-16T02:00,11.9,94,0.00,0.00,3,1012.8,100,5.4,10.1,360
2023-04-16T03:00,11.9,93,0.10,0.10,51,1012.9,100,7.2,12.2,3
2023-04-16T04:00,11.9,94,0.00,0.00,3,1012.6,80,4.7,13.7,4
2023-04-16T05:00,13.2,92,0.00,0.00,3,1012.7,100,5.6,11.9,130
2023-04-16T06:00,13.9,92,0.00,0.00,3,1012.9,98,7.5,16.6,197
2023-04-16T07:00,14.9,91,0.00,0.00,3,1013.0,100,5.7,16.9,215
2023-04-16T08:00,16.0,88,0.00,0.00,3,1013.1,100,6.6,17.3,229
2023-04-16T09:00,16.5,85,0.00,0.00,3,1013.0,100,10.7,22.7,256
2023-04-16T10:00,18.2,77,0.00,0.00,3,1012.4,100,4.5,24.1,284
2023-04-16T11:00,18.4,77,0.00,0.00,3,1012.0,100,5.2,15.5,168
2023-04-16T12:00,19.2,71,0.00,0.00,2,1011.8,62,5.9,18.0,194
2023-04-16T13:00,19.5,73,0.00,0.00,3,1011.7,99,8.0,18.0,175
2023-04-16T14:00,18.6,73,0.00,0.00,3,1011.4,99,1.8,18.0,79
2023-04-16T15:00,19.4,64,0.00,0.00,3,1011.3,90,3.7,9.4,259
2023-04-16T16:00,17.8,84,0.00,0.00,2,1011.2,73,3.2,9.0,297
2023-04-16T17:00,15.1,86,0.00,0.00,3,1011.6,88,6.3,10.1,347
2023-04-16T18:00,14.1,88,0.10,0.10,51,1012.6,63,5.2,11.5,102
2023-04-16T19:00,13.6,89,0.00,0.00,3,1011.8,100,6.6,11.2,68
2023-04-16T20:00,12.6,90,0.10,0.10,51,1011.6,100,7.8,11.2,77
2023-04-16T21:00,13.9,89,0.00,0.00,3,1010.9,100,4.3,14.8,48
2023-04-16T22:00,13.7,90,0.00,0.00,3,1010.5,100,5.2,15.1,34
2023-04-16T23:00,12.8,93,0.00,0.00,3,1010.2,100,6.5,11.9,71
2023-04-17T00:00,14.1,80,0.00,0.00,3,1009.2,100,16.1,10.8,20
2023-04-17T01:00,13.1,82,0.40,0.40,51,1009.2,100,16.8,37.4,31
2023-04-17T02:00,12.5,89,0.00,0.00,3,1009.6,100,4.8,25.9,13
2023-04-17T03:00,12.2,88,0.00,0.00,3,1009.3,100,12.5,19.8,18
2023-04-17T04:00,11.9,91,0.00,0.00,3,1009.9,100,7.9,20.5,336
2023-04-17T05:00,12.2,91,0.00,0.00,3,1010.1,100,13.6,22.0,348
2023-04-17T06:00,13.6,87,0.00,0.00,3,1010.4,100,9.3,22.0,16
2023-04-17T07:00,15.4,81,0.00,0.00,3,1010.7,100,10.0,22.7,30
2023-04-17T08:00,15.7,83,0.00,0.00,3,1011.2,100,3.3,20.5,103
2023-04-17T09:00,16.9,83,0.00,0.00,3,1011.4,87,5.9,16.9,232
2023-04-17T10:00,17.3,85,0.10,0.10,51,1011.4,70,8.8,28.8,215
2023-04-17T11:00,17.6,85,0.10,0.10,51,1011.4,52,11.2,30.6,201
2023-04-17T12:00,18.7,67,0.00,0.00,3,1010.9,96,8.9,26.6,333
2023-04-17T13:00,18.5,72,0.00,0.00,2,1011.1,62,10.1,22.0,4
2023-04-17T14:00,17.6,73,0.00,0.00,1,1011.3,36,12.9,24.5,13
2023-04-17T15:00,16.1,76,0.00,0.00,1,1011.4,21,15.3,26.6,15
2023-04-17T16:00,13.6,85,0.00,0.00,1,1011.6,34,15.3,28.1,19
2023-04-17T17:00,11.8,91,0.00,0.00,1,1011.9,44,13.9,25.9,17
2023-04-17T18:00,11.2,91,0.00,0.00,2,1012.3,71,14.9,25.6,8
2023-04-17T19:00,11.0,92,0.10,0.10,51,1012.6,82,10.1,24.8,2
2023-04-17T20:00,11.1,91,0.00,0.00,3,1012.0,96,15.2,25.9,7
2023-04-17T21:00,10.9,92,0.00,0.00,3,1011.6,87,15.3,25.2,19
2023-04-17T22:00,10.6,94,0.00,0.00,3,1011.5,91,14.3,25.2,18
2023-04-17T23:00,10.4,95,0.00,0.00,3,1011.1,95,14.9,24.5,8
2023-04-18T00:00,10.8,95,0.00,0.00,3,1010.7,100,19.9,25.9,5
2023-04-18T01:00,10.4,97,0.20,0.20,51,1010.6,100,17.3,32.4,12
2023-04-18T02:00,10.2,99,0.00,0.00,3,1010.8,100,18.1,30.2,6
2023-04-18T03:00,10.1,98,0.00,0.00,3,1011.0,100,18.4,30.6,4
2023-04-18T04:00,10.2,98,0.00,0.00,3,1011.2,100,21.5,35.6,14
2023-04-18T05:00,11.0,95,0.00,0.00,3,1011.4,100,21.7,38.9,21
2023-04-18T06:00,12.1,91,0.00,0.00,3,1011.5,100,20.0,36.7,23
2023-04-18T07:00,13.7,85,0.00,0.00,3,1011.6,92,16.9,34.9,27
2023-04-18T08:00,15.2,80,0.00,0.00,3,1011.5,96,16.4,31.7,26
2023-04-18T09:00,16.2,77,0.00,0.00,1,1011.4,26,16.9,32.4,20
2023-04-18T10:00,16.9,76,0.00,0.00,2,1011.0,51,16.3,34.2,22
2023-04-18T11:00,16.9,75,0.00,0.00,3,1011.1,96,16.4,32.4,19
2023-04-18T12:00,14.6,78,0.00,0.00,3,1012.4,100,15.8,33.1,41
2023-04-18T13:00,15.1,79,1.80,1.80,61,1012.2,99,14.2,27.7,30
2023-04-18T14:00,15.2,80,0.00,0.00,1,1011.5,41,16.8,31.3,9
2023-04-18T15:00,14.4,82,0.00,0.00,3,1010.7,100,16.5,31.3,20
2023-04-18T16:00,12.8,87,0.00,0.00,3,1011.5,80,13.2,29.2,11
2023-04-18T17:00,11.4,91,0.10,0.10,51,1011.5,61,14.4,29.2,13
2023-04-18T18:00,10.7,95,0.10,0.10,51,1011.8,25,12.3,22.7,15
2023-04-18T19:00,10.5,95,0.10,0.10,51,1011.8,23,9.0,21.2,360
2023-04-18T20:00,10.1,96,0.00,0.00,1,1011.4,46,7.6,17.6,355
2023-04-18T21:00,9.7,97,0.00,0.00,1,1011.1,20,4.7,13.7,356
2023-04-18T22:00,9.8,97,0.00,0.00,1,1011.3,21,8.0,14.8,355
2023-04-18T23:00,9.6,97,0.20,0.20,51,1011.1,31,5.4,14.4,4
2023-04-19T00:00,9.2,99,0.40,0.40,51,1010.7,30,7.0,10.1,12
2023-04-19T01:00,8.9,99,0.10,0.10,51,1010.6,100,6.5,12.6,357
2023-04-19T02:00,9.2,99,0.10,0.10,51,1010.4,100,7.3,14.8,351
2023-04-19T03:00,9.1,100,0.00,0.00,3,1010.3,100,4.0,13.3,355
2023-04-19T04:00,9.2,100,0.00,0.00,3,1010.3,100,2.3,7.9,309
2023-04-19T05:00,9.9,99,0.00,0.00,3,1010.4,100,5.1,12.2,262
2023-04-19T06:00,10.9,98,0.00,0.00,3,1010.7,100,8.1,18.0,249
2023-04-19T07:00,12.6,90,0.00,0.00,3,1010.8,100,11.8,24.1,250
2023-04-19T08:00,13.5,85,0.00,0.00,3,1010.8,100,12.5,25.9,252
2023-04-19T09:00,14.1,81,0.00,0.00,2,1010.8,58,13.4,27.4,243
2023-04-19T10:00,14.8,77,0.00,0.00,2,1010.1,76,15.3,31.3,236
2023-04-19T11:00,15.1,80,0.00,0.00,0,1009.8,9,15.0,31.3,235
2023-04-19T12:00,16.6,74,0.00,0.00,1,1010.1,35,12.7,31.0,255
2023-04-19T13:00,14.9,76,3.70,3.70,63,1010.2,40,12.3,30.6,310
2023-04-19T14:00,15.3,70,0.10,0.10,51,1010.0,84,9.8,25.2,352
2023-04-19T15:00,14.2,77,0.10,0.10,51,1010.2,61,12.6,23.8,358
2023-04-19T16:00,13.1,81,0.00,0.00,3,1010.5,100,12.4,23.8,8
2023-04-19T17:00,11.6,88,0.00,0.00,3,1010.9,100,9.8,21.2,8
2023-04-19T18:00,10.9,92,0.00,0.00,3,1011.3,100,6.5,16.6,3
2023-04-19T19:00,10.1,95,0.00,0.00,3,1011.6,100,5.8,11.5,356
2023-04-19T20:00,9.7,96,0.00,0.00,3,1011.6,99,5.8,10.4,353
2023-04-19T21:00,9.5,96,0.00,0.00,3,1011.8,100,6.9,12.2,354
2023-04-19T22:00,9.1,97,0.00,0.00,3,1012.0,98,5.9,12.2,349
2023-04-19T23:00,8.4,98,0.00,0.00,2,1011.9,74,4.7,9.7,351
2023-04-20T00:00,9.2,100,0.00,0.00,2,1011.4,71,5.6,7.9,320
2023-04-20T01:00,9.0,100,0.00,0.00,3,1011.3,100,5.2,7.9,295
2023-04-20T02:00,9.7,99,0.00,0.00,3,1011.2,98,3.2,7.2,243
2023-04-20T03:00,9.7,100,0.00,0.00,3,1011.4,100,7.7,13.0,217
2023-04-20T04:00,10.1,99,0.00,0.00,3,1011.5,100,8.9,16.2,227
2023-04-20T05:00,10.4,98,0.00,0.00,3,1011.8,100,9.5,18.0,241
2023-04-20T06:00,11.8,89,0.00,0.00,3,1012.0,91,9.0,19.1,254
2023-04-20T07:00,12.7,84,0.00,0.00,2,1012.2,66,9.4,20.2,247
2023-04-20T08:00,13.6,82,0.00,0.00,0,1012.2,19,13.5,30.6,228
2023-04-20T09:00,13.9,82,0.00,0.00,1,1012.0,42,15.0,34.6,228
2023-04-20T10:00,13.8,83,0.00,0.00,2,1011.2,75,19.7,36.7,220
2023-04-20T11:00,14.0,83,0.10,0.10,51,1011.6,100,10.6,37.8,242
2023-04-20T12:00,14.6,77,0.10,0.10,51,1011.5,98,11.8,27.4,230
2023-04-20T13:00,15.0,76,0.00,0.00,3,1011.2,88,12.0,26.6,263
2023-04-20T14:00,14.8,76,0.00,0.00,2,1010.8,66,11.4,24.5,246
2023-04-20T15:00,14.6,80,0.00,0.00,2,1011.0,76,10.5,22.7,248
2023-04-20T16:00,13.8,88,0.00,0.00,3,1011.1,81,11.1,19.8,245
2023-04-20T17:00,12.9,90,0.00,0.00,3,1011.3,98,7.3,17.6,261
2023-04-20T18:00,11.3,94,0.00,0.00,3,1011.9,80,7.3,11.5,281
2023-04-20T19:00,11.4,95,0.00,0.00,0,1012.1,17,4.9,9.7,253
2023-04-20T20:00,9.8,97,0.00,0.00,0,1011.9,9,7.9,10.4,267
2023-04-20T21:00,9.9,97,0.00,0.00,0,1012.1,16,7.0,10.1,282
2023-04-20T22:00,8.9,99,0.00,0.00,0,1012.0,18,8.4,10.8,277
2023-04-20T23:00,8.9,99,0.00,0.00,1,1011.9,22,7.4,10.8,299
2023-04-21T00:00,9.9,97,0.00,0.00,0,1011.7,14,6.6,10.1,279
2023-04-21T01:00,9.4,97,0.00,0.00,0,1011.3,10,6.6,10.1,347
2023-04-21T02:00,9.0,95,0.00,0.00,0,1011.2,13,7.7,11.2,349
2023-04-21T03:00,10.3,93,0.00,0.00,1,1011.4,30,5.0,9.7,339
2023-04-21T04:00,9.8,96,0.00,0.00,2,1011.8,78,4.3,6.5,318
2023-04-21T05:00,11.5,92,0.00,0.00,1,1012.0,23,1.4,6.1,180
2023-04-21T06:00,12.8,88,0.00,0.00,0,1012.2,17,8.0,16.6,188
2023-04-21T07:00,12.8,89,0.20,0.20,51,1012.5,55,18.4,36.0,206
2023-04-21T08:00,13.5,89,0.00,0.00,2,1012.6,62,14.5,36.4,226
2023-04-21T09:00,13.9,87,0.10,0.10,51,1012.3,30,14.5,31.7,224
2023-04-21T10:00,14.6,83,0.00,0.00,0,1011.6,19,15.8,32.0,221
2023-04-21T11:00,14.9,82,0.00,0.00,1,1011.6,45,13.6,32.4,233
2023-04-21T12:00,16.6,74,0.00,0.00,2,1011.0,69,5.8,28.8,300
2023-04-21T13:00,16.8,72,0.00,0.00,3,1010.9,85,3.3,16.9,311
2023-04-21T14:00,15.6,77,0.60,0.60,53,1011.0,95,10.0,20.9,15
2023-04-21T15:00,14.6,81,0.40,0.40,51,1011.5,93,10.6,24.8,18
2023-04-21T16:00,13.6,82,0.00,0.00,1,1011.6,42,13.2,22.7,22
2023-04-21T17:00,11.8,88,0.00,0.00,3,1012.1,93,9.5,22.7,29
2023-04-21T18:00,11.1,90,0.00,0.00,1,1012.9,29,10.2,16.9,32
2023-04-21T19:00,10.7,90,0.00,0.00,1,1013.5,28,8.2,17.3,38
2023-04-21T20:00,9.9,92,0.00,0.00,1,1013.6,32,6.1,13.7,50
2023-04-21T21:00,11.0,88,0.00,0.00,1,1013.6,40,6.5,10.8,96
2023-04-21T22:00,11.5,90,0.00,0.00,1,1013.9,29,5.2,7.9,106
2023-04-21T23:00,11.6,89,0.00,0.00,0,1013.9,12,5.3,6.5,118
2023-04-22T00:00,11.5,89,0.00,0.00,0,1013.6,0,5.0,6.5,90
2023-04-22T01:00,11.6,85,0.00,0.00,0,1013.7,3,2.9,5.8,30
2023-04-22T02:00,11.4,86,0.00,0.00,0,1013.7,0,3.2,4.0,63
2023-04-22T03:00,11.4,87,0.00,0.00,0,1013.9,13,5.0,5.8,90
2023-04-22T04:00,10.4,89,0.00,0.00,1,1014.5,38,7.3,8.6,101
2023-04-22T05:00,12.4,81,0.00,0.00,0,1015.0,3,7.3,13.7,101
2023-04-22T06:00,14.0,74,0.00,0.00,0,1014.8,0,8.7,17.6,107
2023-04-22T07:00,15.4,58,0.00,0.00,0,1015.1,0,9.8,20.9,114
2023-04-22T08:00,16.2,57,0.00,0.00,0,1015.4,0,8.8,21.6,109
2023-04-22T09:00,17.0,53,0.00,0.00,1,1015.2,22,7.4,20.9,76
2023-04-22T10:00,17.2,52,0.00,0.00,2,1015.2,54,9.2,21.2,51
2023-04-22T11:00,17.4,52,0.00,0.00,2,1014.8,74,13.8,26.6,47
2023-04-22T12:00,17.4,52,0.00,0.00,1,1014.2,35,21.3,37.1,30
2023-04-22T13:00,17.2,52,0.00,0.00,0,1013.9,18,19.7,38.2,35
2023-04-22T14:00,16.6,53,0.00,0.00,2,1013.8,79,20.6,36.4,36
2023-04-22T15:00,15.6,57,0.00,0.00,3,1014.2,100,19.9,36.0,32
2023-04-22T16:00,13.9,73,0.00,0.00,3,1014.2,100,20.2,33.8,31
2023-04-22T17:00,12.0,82,0.00,0.00,3,1014.9,100,21.2,34.6,35
2023-04-22T18:00,11.4,82,0.00,0.00,3,1015.7,100,18.7,34.6,40
2023-04-22T19:00,11.1,81,0.00,0.00,3,1015.9,100,16.1,30.6,42
2023-04-22T20:00,11.0,79,0.00,0.00,3,1016.0,100,15.0,26.6,42
2023-04-22T21:00,10.7,81,0.00,0.00,3,1015.9,100,14.3,24.8,39
2023-04-22T22:00,10.6,83,0.00,0.00,3,1016.1,100,15.4,25.6,37
2023-04-22T23:00,10.1,88,0.00,0.00,3,1015.7,100,14.8,25.6,39
2023-04-23T00:00,10.2,92,0.00,0.00,3,1015.6,99,16.4,25.2,26
2023-04-23T01:00,10.1,93,0.00,0.00,3,1015.7,100,16.6,27.0,30
2023-04-23T02:00,9.9,94,0.00,0.00,3,1015.6,100,17.1,27.7,30
2023-04-23T03:00,9.8,93,0.00,0.00,3,1015.7,100,18.6,29.9,32
2023-04-23T04:00,10.2,90,0.00,0.00,3,1016.1,100,18.6,30.6,36
2023-04-23T05:00,11.0,82,0.00,0.00,3,1016.5,100,20.1,34.6,43
2023-04-23T06:00,12.0,75,0.00,0.00,3,1016.7,100,20.6,36.4,46
2023-04-23T07:00,13.0,71,0.00,0.00,3,1016.8,98,19.3,36.0,45
2023-04-23T08:00,14.1,66,0.00,0.00,2,1016.8,73,18.8,35.3,43
2023-04-23T09:00,14.4,64,0.00,0.00,3,1016.9,84,18.7,35.6,38
2023-04-23T10:00,14.8,64,0.00,0.00,2,1016.8,57,19.3,36.7,33
2023-04-23T11:00,14.8,63,0.00,0.00,2,1016.5,74,19.2,36.7,30
2023-04-23T12:00,15.2,62,0.00,0.00,3,1016.0,93,18.9,37.8,24
2023-04-23T13:00,14.1,69,0.00,0.00,0,1016.3,19,19.4,36.4,18
2023-04-23T14:00,13.6,68,0.00,0.00,0,1016.0,16,19.3,36.4,24
2023-04-23T15:00,12.8,72,0.00,0.00,0,1016.1,11,19.0,35.6,27
2023-04-23T16:00,11.8,77,0.00,0.00,0,1015.9,3,18.0,33.8,29
2023-04-23T17:00,10.6,85,0.00,0.00,0,1016.2,1,15.1,30.6,33
2023-04-23T18:00,10.1,90,0.00,0.00,0,1016.8,0,14.3,25.2,43
2023-04-23T19:00,9.7,93,0.00,0.00,0,1016.9,0,12.7,23.4,47
2023-04-23T20:00,9.4,93,0.00,0.00,0,1016.8,1,10.5,20.9,49
2023-04-23T21:00,9.2,93,0.00,0.00,0,1016.8,3,8.4,16.9,47
2023-04-23T22:00,9.0,94,0.00,0.00,0,1017.0,5,7.6,14.0,45
2023-04-23T23:00,8.7,95,0.00,0.00,0,1016.8,1,7.1,12.6,45
2023-04-24T00:00,8.5,98,0.00,0.00,0,1016.1,8,6.5,12.6,19
2023-04-24T01:00,8.4,99,0.00,0.00,3,1016.2,91,6.0,11.2,25
2023-04-24T02:00,8.6,100,0.00,0.00,3,1016.1,100,8.4,13.7,40
2023-04-24T03:00,8.8,99,0.00,0.00,3,1016.0,100,8.3,14.8,56
2023-04-24T04:00,8.9,97,0.00,0.00,3,1016.3,100,9.0,16.2,67
2023-04-24T05:00,9.1,97,0.00,0.00,3,1016.7,100,7.7,16.6,79
2023-04-24T06:00,10.4,88,0.00,0.00,1,1016.7,40,7.9,17.6,106
2023-04-24T07:00,12.0,80,0.00,0.00,1,1016.8,45,6.1,18.4,135
2023-04-24T08:00,12.9,79,0.00,0.00,0,1017.0,10,5.9,18.4,166
2023-04-24T09:00,13.8,76,0.00,0.00,0,1016.8,3,6.5,19.8,183
2023-04-24T10:00,14.5,71,0.00,0.00,0,1016.6,3,7.5,20.9,197
2023-04-24T11:00,15.1,66,0.00,0.00,0,1016.4,14,9.8,23.4,208
2023-04-24T12:00,15.3,66,0.00,0.00,0,1015.5,16,9.7,24.5,219
2023-04-24T13:00,15.8,64,0.00,0.00,2,1014.8,52,7.1,22.3,221
2023-04-24T14:00,15.9,61,0.00,0.00,2,1014.5,70,5.8,18.7,210
2023-04-24T15:00,15.5,58,0.00,0.00,3,1014.1,87,5.8,15.5,187
2023-04-24T16:00,14.1,65,0.00,0.00,3,1013.5,81,5.4,13.0,176
2023-04-24T17:00,11.6,83,0.00,0.00,0,1013.5,1,6.6,9.0,167
2023-04-24T18:00,12.6,79,0.00,0.00,0,1013.7,16,5.6,8.3,140
2023-04-24T19:00,11.4,87,0.00,0.00,1,1014.0,47,7.6,9.0,121
2023-04-24T20:00,10.4,91,0.00,0.00,1,1013.5,34,8.7,13.0,120
2023-04-24T21:00,11.4,87,0.00,0.00,1,1013.2,35,8.8,14.0,125
2023-04-24T22:00,11.1,85,0.00,0.00,0,1012.8,0,8.4,14.4,130
2023-04-24T23:00,10.9,83,0.00,0.00,1,1012.2,24,7.9,13.0,129
2023-04-25T00:00,11.2,82,0.00,0.00,1,1011.5,48,8.2,14.4,131
2023-04-25T01:00,9.9,88,0.00,0.00,1,1011.4,38,7.9,13.0,133
2023-04-25T02:00,8.9,91,0.00,0.00,1,1011.1,28,9.7,12.2,135
2023-04-25T03:00,9.1,90,0.00,0.00,3,1010.8,94,10.3,13.0,155
2023-04-25T04:00,11.6,83,0.00,0.00,3,1010.8,100,7.6,13.3,175
2023-04-25T05:00,13.7,75,0.00,0.00,3,1010.5,100,10.6,16.9,170
2023-04-25T06:00,14.4,73,0.00,0.00,3,1010.3,100,10.0,16.9,165
2023-04-25T07:00,15.6,63,0.00,0.00,3,1010.4,100,9.7,19.8,178
2023-04-25T08:00,16.3,60,0.00,0.00,3,1010.3,100,11.1,22.3,193
2023-04-25T09:00,16.9,58,0.00,0.00,3,1010.1,100,14.3,28.1,198
2023-04-25T10:00,17.7,59,0.00,0.00,0,1009.8,19,19.4,34.6,202
2023-04-25T11:00,18.5,60,0.00,0.00,1,1009.3,44,23.2,42.1,199
2023-04-25T12:00,19.8,53,0.00,0.00,1,1008.3,23,13.6,41.8,197
2023-04-25T13:00,18.9,59,0.00,0.00,1,1007.8,35,12.1,28.1,170
2023-04-25T14:00,18.8,60,0.00,0.00,0,1007.2,13,10.3,24.5,168
2023-04-25T15:00,18.2,63,0.00,0.00,1,1006.9,41,10.3,20.9,168
2023-04-25T16:00,16.9,68,0.20,0.20,51,1007.0,76,10.2,19.4,231
2023-04-25T17:00,15.6,69,0.00,0.00,1,1007.0,36,7.6,17.3,211
2023-04-25T18:00,14.6,74,0.00,0.00,2,1007.8,59,12.6,18.7,178
2023-04-25T19:00,14.4,78,0.00,0.00,3,1008.3,94,16.9,22.7,191
2023-04-25T20:00,14.4,78,0.00,0.00,0,1008.0,8,14.8,34.6,193
2023-04-25T21:00,14.6,75,0.00,0.00,3,1007.8,98,15.4,23.4,201
2023-04-25T22:00,14.8,75,0.00,0.00,3,1007.6,99,17.9,28.4,199
2023-04-25T23:00,14.6,74,0.00,0.00,3,1007.4,100,16.6,28.4,193
2023-04-26T00:00,12.9,90,0.00,0.00,3,1008.1,81,18.1,26.6,167
2023-04-26T01:00,12.4,91,8.50,8.50,65,1007.4,72,13.2,28.8,137
2023-04-26T02:00,12.2,93,7.30,7.30,63,1007.3,100,14.0,24.5,154
2023-04-26T03:00,12.4,86,0.50,0.50,53,1006.8,100,9.0,23.0,217
2023-04-26T04:00,12.5,86,1.00,1.00,55,1006.9,99,10.2,15.8,222
2023-04-26T05:00,13.1,86,0.00,0.00,3,1007.4,100,21.5,34.9,203
2023-04-26T06:00,13.2,87,0.20,0.20,51,1007.2,100,15.2,36.4,202
2023-04-26T07:00,13.6,90,0.20,0.20,51,1007.0,100,17.1,32.8,188
2023-04-26T08:00,14.5,88,0.10,0.10,51,1007.1,99,13.2,30.2,202
2023-04-26T09:00,15.1,84,0.10,0.10,51,1007.0,95,13.0,25.9,214
2023-04-26T10:00,15.9,81,0.00,0.00,2,1006.6,68,15.6,31.7,230
2023-04-26T11:00,16.1,81,0.10,0.10,51,1006.1,17,12.2,31.3,246
2023-04-26T12:00,18.5,67,0.10,0.10,51,1005.8,19,12.6,25.9,267
2023-04-26T13:00,17.9,70,0.00,0.00,2,1005.8,69,12.5,29.9,229
2023-04-26T14:00,16.1,80,0.00,0.00,3,1005.6,86,16.3,29.2,202
2023-04-26T15:00,14.3,88,1.60,1.60,61,1006.3,54,8.2,29.5,255
2023-04-26T16:00,14.1,87,1.70,1.70,61,1006.2,95,4.8,22.3,48
2023-04-26T17:00,13.5,90,0.00,0.00,3,1006.4,89,5.7,13.3,145
2023-04-26T18:00,12.6,94,1.60,1.60,61,1007.1,78,3.2,9.7,360
2023-04-26T19:00,12.3,95,0.80,0.80,53,1007.2,87,7.1,17.3,345
2023-04-26T20:00,11.6,96,0.00,0.00,3,1006.7,86,4.0,12.2,297
2023-04-26T21:00,11.6,95,0.00,0.00,3,1007.2,96,5.1,9.0,278
